80.87744	1357545	0.00016
80.91674	5878662	0.00013
80.93304	3975058	0.00011
80.93325	3560850	0.00010
80.96511	1518505	0.00011
81.03449	17546716	0.00018
81.17565	135837248	0.00013
81.17586	38319684	0.00011
81.17608	10085957	0.00013
81.23325	2571376	0.00009
81.23347	20973168	0.00013
81.23368	7176817	0.00011
81.29686	10002080	0.00016
81.29706	5377184	0.00013
81.39870	18824940	0.00013
81.39891	6391533	0.00011
81.62360	60266392	0.00013
81.62382	17928088	0.00011
81.62403	5038488	0.00013
81.62703	5826458	0.00011
81.69817	3022801	0.00006
81.84662	13678659	0.00013
81.84684	5050436	0.00011
82.01212	1608388	0.00009
82.03299	2683605	0.00019
82.03314	2234581	0.00015
82.03786	1833944	0.00013
82.06616	3367023	0.00018
82.23619	1429365	0.00012
82.38814	1659374	0.00012
82.49993	7425607	0.00013
82.50016	2075719	0.00012
82.57016	1506688	0.00013
82.69410	2095716	0.00012
82.69418	1814500	0.00021
82.75163	1389075	0.00014
82.98599	1420243	0.00014
83.05014	4746760	0.00015
83.06967	1353880	0.00012
83.23249	1386400	0.00011
83.49035	1411833	0.00014
83.51746	1414287	0.00010
83.64775	22994430	0.00014
83.64797	7341567	0.00012
83.64820	2202879	0.00014
83.69833	1820585	0.00017
83.69931	1739818	0.00008
83.69964	1777707	0.00011
83.69976	1491243	0.00010
83.71072	1505076	0.00009
84.02175	1361856	0.00012
84.04386	1524691	0.00015
84.37041	22962290	0.00008
84.46859	8649928	0.00014
84.46882	2643144	0.00013
84.70468	2987418	0.00013
84.80088	12294641	0.00013
84.80110	7724529	0.00013
84.80133	1998065	0.00020
84.90126	1766475	0.00011
85.02943	2233535	0.00017
85.05419	3299030	0.00009
85.06287	1476446	0.00014
85.06738	1496802	0.00010
85.16012	2093110	0.00013
85.16672	29143868	0.00014
85.16696	8958781	0.00013
85.16719	2718525	0.00013
85.25022	6491017	0.00013
85.27488	1508511	0.00015
85.35405	1491944	0.00010
85.38873	1406472	0.00011
85.62959	1445608	0.00008
85.62982	12215528	0.00014
85.63006	3904744	0.00012
85.63028	1468648	0.00012
85.71382	1592630	0.00007
85.71414	3312951	0.00009
85.74743	2745942	0.00014
85.74750	2629462	0.00017
85.74765	1564246	0.00008
86.01029	1383501	0.00008
86.01066	2001902	0.00019
86.02015	1382999	0.00011
86.13064	1516224	0.00015
86.13717	1423558	0.00013
86.54371	1366092	0.00018
86.61142	1438989	0.00018
86.68778	1366487	0.00015
87.00869	6155281	0.00020
87.03039	3003943	0.00010
87.03053	1463207	0.00015
87.04509	4635957	0.00020
87.05089	3073083	0.00010
87.05101	1441851	0.00010
87.05122	1452091	0.00010
87.17455	1366837	0.00014
87.19713	1401931	0.00016
87.25338	1451523	0.00016
87.44772	1360069	0.00021
87.51514	1349256	0.00017
87.59617	1404634	0.00014
87.71036	1870541	0.00011
87.71047	3779789	0.00007
87.71074	2625741	0.00010
87.71084	1813709	0.00008
87.95829	1417800	0.00016
88.04008	1634331	0.00010
88.04033	19682844	0.00022
88.21810	1416530	0.00016
88.65504	11692182	0.00015
88.71777	1354967	0.00007
88.71796	3332311	0.00010
88.71819	7847384	0.00014
88.71843	1453272	0.00008
88.90582	4032412	0.00014
88.90608	2616732	0.00013
88.98795	6710259	0.00021
88.98818	1623539	0.00006
89.02435	96006680	0.00020
89.05434	2102329	0.00012
89.06645	1647685	0.00014
89.06661	1830214	0.00014
89.17862	1401788	0.00012
89.22257	1349483	0.00021
89.34960	1537394	0.00013
89.41312	1547957	0.00018
89.71409	1604088	0.00023
89.73820	2041106	0.00009
89.73857	2012435	0.00009
90.02121	12326469	0.00015
90.02147	3307077	0.00012
90.02772	3537484	0.00020
90.03751	1453143	0.00012
90.08495	2716810	0.00014
90.08514	1704586	0.00017
90.33962	1377057	0.00018
90.37368	1407430	0.00009
90.37388	2603206	0.00022
90.88115	74553848	0.00016
90.88142	20920824	0.00014
90.88168	5975545	0.00016
91.05509	29428410	0.00015
91.32148	3151206	0.00021
91.32179	6170598	0.00014
91.32196	3656166	0.00009
91.32224	49601512	0.00016
91.32250	30940134	0.00016
91.32278	6063079	0.00019
91.34774	2762755	0.00015
91.57300	2413826	0.00008
91.57318	19295490	0.00015
91.57344	11205891	0.00015
91.57372	2255619	0.00014
91.66426	9706858	0.00008
91.66443	74882408	0.00016
91.66471	20987242	0.00014
91.66499	5776747	0.00016
91.82620	18718242	0.00018
91.82646	10490403	0.00018
91.82669	2212387	0.00020
91.86755	118922832	0.00016
92.03454	1764369	0.00015
92.05056	3105572	0.00016
92.06583	6701878	0.00015
92.06611	1743158	0.00012
92.06819	21550904	0.00020
92.07710	4790083	0.00017
92.07735	2535235	0.00013
92.08902	1363536	0.00019
92.24497	1509764	0.00018
92.27073	3522082	0.00024
92.30724	1410636	0.00019
92.34381	2080118	0.00015
92.34409	1468023	0.00017
92.47067	17301770	0.00016
92.72896	2243127	0.00009
92.72925	5933623	0.00014
92.91028	2655499	0.00015
92.91053	2153227	0.00014
92.92766	2090399	0.00021
92.92795	26503968	0.00025
92.95819	2331971	0.00020
92.96933	1488208	0.00018
93.03453	6191005	0.00023
93.04509	1752233	0.00015
93.04577	3268266	0.00021
